UID,FIPS,Admin2,date,cases,treat1,cities,cases2
84006075,6075,San Francisco,2020-08-26,8947,1,San Francisco,0
84006075,6075,San Francisco,2020-08-27,9023,1,San Francisco,0
84006075,6075,San Francisco,2020-08-28,9144,1,San Francisco,0
84006075,6075,San Francisco,2020-08-29,9300,1,San Francisco,0
84006075,6075,San Francisco,2020-08-30,9304,1,San Francisco,0
84006075,6075,San Francisco,2020-08-31,9306,1,San Francisco,0
84006075,6075,San Francisco,2020-09-01,9508,1,San Francisco,0
84006075,6075,San Francisco,2020-09-02,9603,1,San Francisco,0
84006075,6075,San Francisco,2020-09-03,9652,1,San Francisco,0
84006075,6075,San Francisco,2020-09-04,9712,1,San Francisco,0
84006075,6075,San Francisco,2020-09-05,9831,1,San Francisco,0
84006075,6075,San Francisco,2020-09-06,9833,1,San Francisco,0
84006075,6075,San Francisco,2020-09-07,9833,1,San Francisco,0
84006075,6075,San Francisco,2020-09-08,9842,1,San Francisco,0
84006075,6075,San Francisco,2020-09-09,10017,1,San Francisco,0
84006075,6075,San Francisco,2020-09-10,10104,1,San Francisco,0
84006075,6075,San Francisco,2020-09-11,10155,1,San Francisco,0
84006075,6075,San Francisco,2020-09-12,10280,1,San Francisco,0
84006075,6075,San Francisco,2020-09-13,10277,1,San Francisco,0
84006075,6075,San Francisco,2020-09-14,10278,1,San Francisco,0
84006075,6075,San Francisco,2020-09-15,10439,1,San Francisco,0
84006075,6075,San Francisco,2020-09-16,10527,1,San Francisco,0
84006075,6075,San Francisco,2020-09-17,10589,1,San Francisco,0
84006075,6075,San Francisco,2020-09-18,10669,1,San Francisco,0
84006075,6075,San Francisco,2020-09-19,10767,1,San Francisco,0
84006075,6075,San Francisco,2020-09-20,10769,1,San Francisco,0
84006075,6075,San Francisco,2020-09-21,10769,1,San Francisco,0
84006075,6075,San Francisco,2020-09-22,10919,1,San Francisco,0
84006075,6075,San Francisco,2020-09-23,10953,1,San Francisco,0
84006075,6075,San Francisco,2020-09-24,11019,1,San Francisco,0
84006075,6075,San Francisco,2020-09-25,11093,1,San Francisco,0
84006075,6075,San Francisco,2020-09-26,11141,1,San Francisco,0
84006075,6075,San Francisco,2020-09-27,11142,1,San Francisco,0
84006075,6075,San Francisco,2020-09-28,11142,1,San Francisco,0
84006075,6075,San Francisco,2020-09-29,11170,1,San Francisco,0
84006075,6075,San Francisco,2020-09-30,11275,1,San Francisco,0
84006075,6075,San Francisco,2020-10-01,11312,1,San Francisco,0
84006075,6075,San Francisco,2020-10-02,11428,1,San Francisco,0
84006075,6075,San Francisco,2020-10-03,11505,1,San Francisco,0
84006075,6075,San Francisco,2020-10-04,11506,1,San Francisco,0
84006075,6075,San Francisco,2020-10-05,11510,1,San Francisco,0
84006075,6075,San Francisco,2020-10-06,11549,1,San Francisco,0
84006075,6075,San Francisco,2020-10-07,11588,1,San Francisco,0
84006075,6075,San Francisco,2020-10-08,11645,1,San Francisco,0
84006075,6075,San Francisco,2020-10-09,11657,1,San Francisco,0
84006075,6075,San Francisco,2020-10-10,11700,1,San Francisco,0
84006075,6075,San Francisco,2020-10-11,11696,1,San Francisco,0
84006075,6075,San Francisco,2020-10-12,11696,1,San Francisco,0
84006075,6075,San Francisco,2020-10-13,11696,1,San Francisco,0
84006075,6075,San Francisco,2020-10-14,11820,1,San Francisco,0
84006075,6075,San Francisco,2020-10-15,11846,1,San Francisco,0
84006075,6075,San Francisco,2020-10-16,11881,1,San Francisco,0
84006075,6075,San Francisco,2020-10-17,11919,1,San Francisco,0
84006075,6075,San Francisco,2020-10-18,11921,1,San Francisco,0
84006075,6075,San Francisco,2020-10-19,11922,1,San Francisco,0
84006075,6075,San Francisco,2020-10-20,12056,1,San Francisco,0
84006075,6075,San Francisco,2020-10-21,12020,1,San Francisco,0
84006075,6075,San Francisco,2020-10-22,12036,1,San Francisco,0
84006075,6075,San Francisco,2020-10-23,12062,1,San Francisco,0
84006075,6075,San Francisco,2020-10-24,12120,1,San Francisco,0
84006075,6075,San Francisco,2020-10-25,12120,1,San Francisco,0
84006075,6075,San Francisco,2020-10-26,12120,1,San Francisco,0
84006075,6075,San Francisco,2020-10-27,12266,1,San Francisco,0
84006075,6075,San Francisco,2020-10-28,12310,1,San Francisco,0
84006075,6075,San Francisco,2020-10-29,12362,1,San Francisco,0
84006075,6075,San Francisco,2020-10-30,12434,1,San Francisco,
84006075,6075,San Francisco,2020-10-31,12488,1,San Francisco,
84006075,6075,San Francisco,2020-11-01,12487,1,San Francisco,
84013121,13121,Fulton,2020-03-01,0,0,Atlanta,
84013121,13121,Fulton,2020-03-02,0,0,Atlanta,
84013121,13121,Fulton,2020-03-03,2,0,Atlanta,
84013121,13121,Fulton,2020-03-04,2,0,Atlanta,0
84013121,13121,Fulton,2020-03-05,2,0,Atlanta,0
84013121,13121,Fulton,2020-03-06,2,0,Atlanta,0
84013121,13121,Fulton,2020-03-07,3,0,Atlanta,0
84013121,13121,Fulton,2020-03-08,3,0,Atlanta,0
84013121,13121,Fulton,2020-03-09,5,0,Atlanta,0
84013121,13121,Fulton,2020-03-10,5,0,Atlanta,0
84013121,13121,Fulton,2020-03-11,7,0,Atlanta,0
84013121,13121,Fulton,2020-03-12,6,0,Atlanta,0
84013121,13121,Fulton,2020-03-13,8,0,Atlanta,0
84013121,13121,Fulton,2020-03-14,13,0,Atlanta,0
84013121,13121,Fulton,2020-03-15,20,0,Atlanta,0
84013121,13121,Fulton,2020-03-16,27,0,Atlanta,0
84013121,13121,Fulton,2020-03-17,33,0,Atlanta,0
84013121,13121,Fulton,2020-03-18,49,0,Atlanta,0
84013121,13121,Fulton,2020-03-19,66,0,Atlanta,0
84013121,13121,Fulton,2020-03-20,88,0,Atlanta,0
84013121,13121,Fulton,2020-03-21,99,0,Atlanta,0
84013121,13121,Fulton,2020-03-22,111,0,Atlanta,0
84013121,13121,Fulton,2020-03-23,145,0,Atlanta,0
84013121,13121,Fulton,2020-03-24,184,0,Atlanta,0
84013121,13121,Fulton,2020-03-25,198,0,Atlanta,0
84013121,13121,Fulton,2020-03-26,211,0,Atlanta,0
84013121,13121,Fulton,2020-03-27,307,0,Atlanta,0
84013121,13121,Fulton,2020-03-28,373,0,Atlanta,0
84013121,13121,Fulton,2020-03-29,407,0,Atlanta,0
84013121,13121,Fulton,2020-03-30,463,0,Atlanta,0
84013121,13121,Fulton,2020-03-31,570,0,Atlanta,0
84013121,13121,Fulton,2020-04-01,624,0,Atlanta,0
84013121,13121,Fulton,2020-04-02,712,0,Atlanta,0
84013121,13121,Fulton,2020-04-03,882,0,Atlanta,0
84013121,13121,Fulton,2020-04-04,941,0,Atlanta,0
84013121,13121,Fulton,2020-04-05,962,0,Atlanta,0
84013121,13121,Fulton,2020-04-06,1027,0,Atlanta,0
84013121,13121,Fulton,2020-04-07,1124,0,Atlanta,0
84013121,13121,Fulton,2020-04-08,1240,0,Atlanta,0
84013121,13121,Fulton,2020-04-09,1276,0,Atlanta,0
84013121,13121,Fulton,2020-04-10,1364,0,Atlanta,0
84013121,13121,Fulton,2020-04-11,1422,0,Atlanta,0
84013121,13121,Fulton,2020-04-12,1467,0,Atlanta,0
84013121,13121,Fulton,2020-04-13,1598,0,Atlanta,0
84013121,13121,Fulton,2020-04-14,1812,0,Atlanta,0
84013121,13121,Fulton,2020-04-15,1844,0,Atlanta,0
84013121,13121,Fulton,2020-04-16,1929,0,Atlanta,0
84013121,13121,Fulton,2020-04-17,2025,0,Atlanta,0
84013121,13121,Fulton,2020-04-18,2054,0,Atlanta,0
84013121,13121,Fulton,2020-04-19,2110,0,Atlanta,0
84013121,13121,Fulton,2020-04-20,2198,0,Atlanta,0
84013121,13121,Fulton,2020-04-21,2208,0,Atlanta,0
84013121,13121,Fulton,2020-04-22,2255,0,Atlanta,0
84013121,13121,Fulton,2020-04-23,2436,0,Atlanta,0
84013121,13121,Fulton,2020-04-24,2500,0,Atlanta,0
84013121,13121,Fulton,2020-04-25,2543,0,Atlanta,0
84013121,13121,Fulton,2020-04-26,2545,0,Atlanta,0
84013121,13121,Fulton,2020-04-27,2680,0,Atlanta,0
84013121,13121,Fulton,2020-04-28,2727,0,Atlanta,0
84013121,13121,Fulton,2020-04-29,2770,0,Atlanta,0
84013121,13121,Fulton,2020-04-30,2811,0,Atlanta,0
84013121,13121,Fulton,2020-05-01,2882,0,Atlanta,0
84013121,13121,Fulton,2020-05-02,2928,0,Atlanta,0
84013121,13121,Fulton,2020-05-03,2979,0,Atlanta,0
84013121,13121,Fulton,2020-05-04,3065,0,Atlanta,0
84013121,13121,Fulton,2020-05-05,3164,0,Atlanta,0
84013121,13121,Fulton,2020-05-06,3251,0,Atlanta,0
84013121,13121,Fulton,2020-05-07,3258,0,Atlanta,0
84013121,13121,Fulton,2020-05-08,3317,0,Atlanta,0
84013121,13121,Fulton,2020-05-09,3385,0,Atlanta,0
84013121,13121,Fulton,2020-05-10,3508,0,Atlanta,0
84013121,13121,Fulton,2020-05-11,3516,0,Atlanta,0
84013121,13121,Fulton,2020-05-12,3595,0,Atlanta,0
84013121,13121,Fulton,2020-05-13,3614,0,Atlanta,0
84013121,13121,Fulton,2020-05-14,3625,0,Atlanta,0
84013121,13121,Fulton,2020-05-15,3703,0,Atlanta,0
84013121,13121,Fulton,2020-05-16,3749,0,Atlanta,0
84013121,13121,Fulton,2020-05-17,3761,0,Atlanta,0
84013121,13121,Fulton,2020-05-18,3751,0,Atlanta,0
84013121,13121,Fulton,2020-05-19,3795,0,Atlanta,0
84013121,13121,Fulton,2020-05-20,3793,0,Atlanta,0
84013121,13121,Fulton,2020-05-21,3872,0,Atlanta,0
84013121,13121,Fulton,2020-05-22,3931,0,Atlanta,0
84013121,13121,Fulton,2020-05-23,3977,0,Atlanta,0
84013121,13121,Fulton,2020-05-24,4054,0,Atlanta,0
84013121,13121,Fulton,2020-05-25,4080,0,Atlanta,0
84013121,13121,Fulton,2020-05-26,4230,0,Atlanta,0
84013121,13121,Fulton,2020-05-27,4309,0,Atlanta,0
84013121,13121,Fulton,2020-05-28,4367,0,Atlanta,0
84013121,13121,Fulton,2020-05-29,4490,0,Atlanta,0
84013121,13121,Fulton,2020-05-30,4507,0,Atlanta,0
84013121,13121,Fulton,2020-05-31,4524,0,Atlanta,0
84013121,13121,Fulton,2020-06-01,4621,0,Atlanta,0
84013121,13121,Fulton,2020-06-02,4638,0,Atlanta,0
84013121,13121,Fulton,2020-06-03,4688,0,Atlanta,0
84013121,13121,Fulton,2020-06-04,4724,0,Atlanta,0
84013121,13121,Fulton,2020-06-05,4790,0,Atlanta,0
84013121,13121,Fulton,2020-06-06,4822,0,Atlanta,0
84013121,13121,Fulton,2020-06-07,4823,0,Atlanta,0
84013121,13121,Fulton,2020-06-08,4887,0,Atlanta,0
84013121,13121,Fulton,2020-06-09,4925,0,Atlanta,0
84013121,13121,Fulton,2020-06-10,4989,0,Atlanta,0
84013121,13121,Fulton,2020-06-11,5031,0,Atlanta,0
84013121,13121,Fulton,2020-06-12,5069,0,Atlanta,0
84013121,13121,Fulton,2020-06-13,5100,0,Atlanta,0
84013121,13121,Fulton,2020-06-14,5106,0,Atlanta,0
84013121,13121,Fulton,2020-06-15,5157,0,Atlanta,0
84013121,13121,Fulton,2020-06-16,5148,0,Atlanta,0
84013121,13121,Fulton,2020-06-17,5292,0,Atlanta,0
84013121,13121,Fulton,2020-06-18,5325,0,Atlanta,0
84013121,13121,Fulton,2020-06-19,5400,0,Atlanta,0
84013121,13121,Fulton,2020-06-20,5444,0,Atlanta,0
84013121,13121,Fulton,2020-06-21,5496,0,Atlanta,0
84013121,13121,Fulton,2020-06-22,5705,0,Atlanta,0
84013121,13121,Fulton,2020-06-23,5885,0,Atlanta,0
84013121,13121,Fulton,2020-06-24,6052,0,Atlanta,0
84013121,13121,Fulton,2020-06-25,6163,0,Atlanta,0
84013121,13121,Fulton,2020-06-26,6350,0,Atlanta,0
84013121,13121,Fulton,2020-06-27,6506,0,Atlanta,0
84013121,13121,Fulton,2020-06-28,6610,0,Atlanta,0
84013121,13121,Fulton,2020-06-29,6648,0,Atlanta,0
84013121,13121,Fulton,2020-06-30,6965,0,Atlanta,0
84013121,13121,Fulton,2020-07-01,7277,0,Atlanta,0
84013121,13121,Fulton,2020-07-02,7527,0,Atlanta,0
84013121,13121,Fulton,2020-07-03,7913,0,Atlanta,0
84013121,13121,Fulton,2020-07-04,8433,0,Atlanta,0
84013121,13121,Fulton,2020-07-05,8652,0,Atlanta,0
84013121,13121,Fulton,2020-07-06,8883,0,Atlanta,0
84013121,13121,Fulton,2020-07-07,9066,0,Atlanta,0
84013121,13121,Fulton,2020-07-08,9358,0,Atlanta,0
84013121,13121,Fulton,2020-07-09,9586,0,Atlanta,0
84013121,13121,Fulton,2020-07-10,10021,0,Atlanta,0
84013121,13121,Fulton,2020-07-11,10354,0,Atlanta,0
84013121,13121,Fulton,2020-07-12,10595,0,Atlanta,0
84013121,13121,Fulton,2020-07-13,11080,0,Atlanta,0
84013121,13121,Fulton,2020-07-14,11354,0,Atlanta,0
84013121,13121,Fulton,2020-07-15,11746,0,Atlanta,0
84013121,13121,Fulton,2020-07-16,12184,0,Atlanta,0
84013121,13121,Fulton,2020-07-17,12584,0,Atlanta,0
84013121,13121,Fulton,2020-07-18,12872,0,Atlanta,0
84013121,13121,Fulton,2020-07-19,13117,0,Atlanta,0
84013121,13121,Fulton,2020-07-20,13379,0,Atlanta,0
84013121,13121,Fulton,2020-07-21,13779,0,Atlanta,0
84013121,13121,Fulton,2020-07-22,14169,0,Atlanta,0
84013121,13121,Fulton,2020-07-23,14673,0,Atlanta,0
84013121,13121,Fulton,2020-07-24,15221,0,Atlanta,0
84013121,13121,Fulton,2020-07-25,15649,0,Atlanta,0
84013121,13121,Fulton,2020-07-26,15843,0,Atlanta,0
84013121,13121,Fulton,2020-07-27,16073,0,Atlanta,0
84013121,13121,Fulton,2020-07-28,16482,0,Atlanta,0
84013121,13121,Fulton,2020-07-29,16867,0,Atlanta,0
84013121,13121,Fulton,2020-07-30,17286,0,Atlanta,0
84013121,13121,Fulton,2020-07-31,17646,0,Atlanta,0
84013121,13121,Fulton,2020-08-01,17858,0,Atlanta,0
84013121,13121,Fulton,2020-08-02,18079,0,Atlanta,0
84013121,13121,Fulton,2020-08-03,18224,0,Atlanta,0
84013121,13121,Fulton,2020-08-04,18566,0,Atlanta,0
84013121,13121,Fulton,2020-08-05,18996,0,Atlanta,0
84013121,13121,Fulton,2020-08-06,19230,0,Atlanta,0
84013121,13121,Fulton,2020-08-07,19647,0,Atlanta,0
84013121,13121,Fulton,2020-08-08,20049,0,Atlanta,0
84013121,13121,Fulton,2020-08-09,20276,0,Atlanta,0
84013121,13121,Fulton,2020-08-10,20468,0,Atlanta,0
84013121,13121,Fulton,2020-08-11,20874,0,Atlanta,0
84013121,13121,Fulton,2020-08-12,21140,0,Atlanta,0
84013121,13121,Fulton,2020-08-13,21373,0,Atlanta,0
84013121,13121,Fulton,2020-08-14,21601,0,Atlanta,0
84013121,13121,Fulton,2020-08-15,21867,0,Atlanta,0
84013121,13121,Fulton,2020-08-16,21993,0,Atlanta,0
84013121,13121,Fulton,2020-08-17,22107,0,Atlanta,0
84013121,13121,Fulton,2020-08-18,22484,0,Atlanta,0
84013121,13121,Fulton,2020-08-19,22760,0,Atlanta,0
84013121,13121,Fulton,2020-08-20,23068,0,Atlanta,0
84013121,13121,Fulton,2020-08-21,23375,0,Atlanta,0
84013121,13121,Fulton,2020-08-22,23622,0,Atlanta,0
84013121,13121,Fulton,2020-08-23,23751,0,Atlanta,0
84013121,13121,Fulton,2020-08-24,23825,0,Atlanta,0
84013121,13121,Fulton,2020-08-25,23987,0,Atlanta,0
84013121,13121,Fulton,2020-08-26,24211,0,Atlanta,0
84013121,13121,Fulton,2020-08-27,24378,0,Atlanta,0
84013121,13121,Fulton,2020-08-28,24586,0,Atlanta,0
84013121,13121,Fulton,2020-08-29,24747,0,Atlanta,0
84013121,13121,Fulton,2020-08-30,24801,0,Atlanta,0
84013121,13121,Fulton,2020-08-31,24891,0,Atlanta,0
84013121,13121,Fulton,2020-09-01,25063,0,Atlanta,0
84013121,13121,Fulton,2020-09-02,25150,0,Atlanta,0
84013121,13121,Fulton,2020-09-03,25339,0,Atlanta,0
84013121,13121,Fulton,2020-09-04,25439,0,Atlanta,0
84013121,13121,Fulton,2020-09-05,25540,0,Atlanta,0
84013121,13121,Fulton,2020-09-06,25631,0,Atlanta,0
84013121,13121,Fulton,2020-09-07,25681,0,Atlanta,0
84013121,13121,Fulton,2020-09-08,25756,0,Atlanta,0
84013121,13121,Fulton,2020-09-09,25861,0,Atlanta,0
84013121,13121,Fulton,2020-09-10,25934,0,Atlanta,0
84013121,13121,Fulton,2020-09-11,26022,0,Atlanta,0
84013121,13121,Fulton,2020-09-12,26108,0,Atlanta,0
84013121,13121,Fulton,2020-09-13,26225,0,Atlanta,0
84013121,13121,Fulton,2020-09-14,26289,0,Atlanta,0
84013121,13121,Fulton,2020-09-15,26360,0,Atlanta,0
84013121,13121,Fulton,2020-09-16,26517,0,Atlanta,0
84013121,13121,Fulton,2020-09-17,26620,0,Atlanta,0
84013121,13121,Fulton,2020-09-18,26778,0,Atlanta,0
84013121,13121,Fulton,2020-09-19,26910,0,Atlanta,0
84013121,13121,Fulton,2020-09-20,26992,0,Atlanta,0
84013121,13121,Fulton,2020-09-21,27080,0,Atlanta,0
84013121,13121,Fulton,2020-09-22,27122,0,Atlanta,0
84013121,13121,Fulton,2020-09-23,27247,0,Atlanta,0
84013121,13121,Fulton,2020-09-24,27305,0,Atlanta,0
84013121,13121,Fulton,2020-09-25,27389,0,Atlanta,0
84013121,13121,Fulton,2020-09-26,27480,0,Atlanta,0
84013121,13121,Fulton,2020-09-27,27529,0,Atlanta,0
84013121,13121,Fulton,2020-09-28,27605,0,Atlanta,0
84013121,13121,Fulton,2020-09-29,27650,0,Atlanta,0
84013121,13121,Fulton,2020-09-30,27684,0,Atlanta,0
84013121,13121,Fulton,2020-10-01,27790,0,Atlanta,0
84013121,13121,Fulton,2020-10-02,27855,0,Atlanta,0
84013121,13121,Fulton,2020-10-03,27994,0,Atlanta,0
84013121,13121,Fulton,2020-10-04,28096,0,Atlanta,0
84013121,13121,Fulton,2020-10-05,28198,0,Atlanta,0
84013121,13121,Fulton,2020-10-06,28258,0,Atlanta,0
84013121,13121,Fulton,2020-10-07,28392,0,Atlanta,0
84013121,13121,Fulton,2020-10-08,28581,0,Atlanta,0
84013121,13121,Fulton,2020-10-09,28834,0,Atlanta,0
84013121,13121,Fulton,2020-10-10,28942,0,Atlanta,0
84013121,13121,Fulton,2020-10-11,29072,0,Atlanta,0
84013121,13121,Fulton,2020-10-12,29170,0,Atlanta,0
84013121,13121,Fulton,2020-10-13,29274,0,Atlanta,0
84013121,13121,Fulton,2020-10-14,29329,0,Atlanta,0
84013121,13121,Fulton,2020-10-15,29429,0,Atlanta,0
84013121,13121,Fulton,2020-10-16,29562,0,Atlanta,0
84013121,13121,Fulton,2020-10-17,29678,0,Atlanta,0
84013121,13121,Fulton,2020-10-18,29819,0,Atlanta,0
84013121,13121,Fulton,2020-10-19,29885,0,Atlanta,0
84013121,13121,Fulton,2020-10-20,29996,0,Atlanta,0
84013121,13121,Fulton,2020-10-21,30141,0,Atlanta,0
84013121,13121,Fulton,2020-10-22,30264,0,Atlanta,0
84013121,13121,Fulton,2020-10-23,30540,0,Atlanta,0
84013121,13121,Fulton,2020-10-24,30691,0,Atlanta,0
84013121,13121,Fulton,2020-10-25,30838,0,Atlanta,0
84013121,13121,Fulton,2020-10-26,30926,0,Atlanta,0
84013121,13121,Fulton,2020-10-27,31038,0,Atlanta,0
84013121,13121,Fulton,2020-10-28,31220,0,Atlanta,0
84013121,13121,Fulton,2020-10-29,31315,0,Atlanta,0
84013121,13121,Fulton,2020-10-30,31428,0,Atlanta,
84013121,13121,Fulton,2020-10-31,31655,0,Atlanta,
84013121,13121,Fulton,2020-11-01,31753,0,Atlanta,
84018097,18097,Marion,2020-03-01,0,1,Indianapolis,
84018097,18097,Marion,2020-03-02,0,1,Indianapolis,
84018097,18097,Marion,2020-03-03,0,1,Indianapolis,
84018097,18097,Marion,2020-03-04,0,1,Indianapolis,0
84018097,18097,Marion,2020-03-05,0,1,Indianapolis,0
84018097,18097,Marion,2020-03-06,1,1,Indianapolis,0
84018097,18097,Marion,2020-03-07,1,1,Indianapolis,0
84018097,18097,Marion,2020-03-08,1,1,Indianapolis,0
84018097,18097,Marion,2020-03-09,1,1,Indianapolis,0
84018097,18097,Marion,2020-03-10,1,1,Indianapolis,0
84018097,18097,Marion,2020-03-11,1,1,Indianapolis,0
84018097,18097,Marion,2020-03-12,2,1,Indianapolis,0
84018097,18097,Marion,2020-03-13,2,1,Indianapolis,0
84018097,18097,Marion,2020-03-14,3,1,Indianapolis,0
84018097,18097,Marion,2020-03-15,6,1,Indianapolis,0
84018097,18097,Marion,2020-03-16,7,1,Indianapolis,0
84018097,18097,Marion,2020-03-17,9,1,Indianapolis,0
84018097,18097,Marion,2020-03-18,11,1,Indianapolis,0
84018097,18097,Marion,2020-03-19,19,1,Indianapolis,0
84018097,18097,Marion,2020-03-20,25,1,Indianapolis,0
84018097,18097,Marion,2020-03-21,46,1,Indianapolis,0
84018097,18097,Marion,2020-03-22,82,1,Indianapolis,0
84018097,18097,Marion,2020-03-23,82,1,Indianapolis,0
84018097,18097,Marion,2020-03-24,161,1,Indianapolis,0
84018097,18097,Marion,2020-03-25,226,1,Indianapolis,0
84018097,18097,Marion,2020-03-26,293,1,Indianapolis,0
84018097,18097,Marion,2020-03-27,484,1,Indianapolis,0
84018097,18097,Marion,2020-03-28,584,1,Indianapolis,0
84018097,18097,Marion,2020-03-29,676,1,Indianapolis,0
84018097,18097,Marion,2020-03-30,804,1,Indianapolis,0
84018097,18097,Marion,2020-03-31,964,1,Indianapolis,0
84018097,18097,Marion,2020-04-01,1117,1,Indianapolis,0
84018097,18097,Marion,2020-04-02,1304,1,Indianapolis,0
84018097,18097,Marion,2020-04-03,1429,1,Indianapolis,0
84018097,18097,Marion,2020-04-04,1570,1,Indianapolis,0
84018097,18097,Marion,2020-04-05,1760,1,Indianapolis,0
84018097,18097,Marion,2020-04-06,1956,1,Indianapolis,0
84018097,18097,Marion,2020-04-07,2141,1,Indianapolis,0
84018097,18097,Marion,2020-04-08,2290,1,Indianapolis,0
84018097,18097,Marion,2020-04-09,2415,1,Indianapolis,0
84018097,18097,Marion,2020-04-10,2600,1,Indianapolis,0
84018097,18097,Marion,2020-04-11,2742,1,Indianapolis,0
84018097,18097,Marion,2020-04-12,2887,1,Indianapolis,0
84018097,18097,Marion,2020-04-13,3012,1,Indianapolis,0
84018097,18097,Marion,2020-04-14,3063,1,Indianapolis,0
84018097,18097,Marion,2020-04-15,3204,1,Indianapolis,0
84018097,18097,Marion,2020-04-16,3320,1,Indianapolis,0
84018097,18097,Marion,2020-04-17,3518,1,Indianapolis,0
84018097,18097,Marion,2020-04-18,3624,1,Indianapolis,0
84018097,18097,Marion,2020-04-19,3889,1,Indianapolis,0
84018097,18097,Marion,2020-04-20,4052,1,Indianapolis,0
84018097,18097,Marion,2020-04-21,4176,1,Indianapolis,0
84018097,18097,Marion,2020-04-22,4263,1,Indianapolis,0
84018097,18097,Marion,2020-04-23,4408,1,Indianapolis,0
84018097,18097,Marion,2020-04-24,4537,1,Indianapolis,0
84018097,18097,Marion,2020-04-25,4727,1,Indianapolis,0
84018097,18097,Marion,2020-04-26,4796,1,Indianapolis,0
84018097,18097,Marion,2020-04-27,4926,1,Indianapolis,0
84018097,18097,Marion,2020-04-28,5080,1,Indianapolis,0
84018097,18097,Marion,2020-04-29,5295,1,Indianapolis,0
84018097,18097,Marion,2020-04-30,5530,1,Indianapolis,0
84018097,18097,Marion,2020-05-01,5754,1,Indianapolis,0
84018097,18097,Marion,2020-05-02,5983,1,Indianapolis,0
84018097,18097,Marion,2020-05-03,6176,1,Indianapolis,0
84018097,18097,Marion,2020-05-04,6327,1,Indianapolis,0
84018097,18097,Marion,2020-05-05,6419,1,Indianapolis,0
84018097,18097,Marion,2020-05-06,6730,1,Indianapolis,0
84018097,18097,Marion,2020-05-07,6914,1,Indianapolis,0
84018097,18097,Marion,2020-05-08,7078,1,Indianapolis,0
84018097,18097,Marion,2020-05-09,7245,1,Indianapolis,0
84018097,18097,Marion,2020-05-10,7336,1,Indianapolis,0
84018097,18097,Marion,2020-05-11,7510,1,Indianapolis,0
84018097,18097,Marion,2020-05-12,7632,1,Indianapolis,0
84018097,18097,Marion,2020-05-13,7703,1,Indianapolis,0
84018097,18097,Marion,2020-05-14,7793,1,Indianapolis,0
84018097,18097,Marion,2020-05-15,7995,1,Indianapolis,0
84018097,18097,Marion,2020-05-16,8151,1,Indianapolis,0
84018097,18097,Marion,2020-05-17,8303,1,Indianapolis,0
84018097,18097,Marion,2020-05-18,8406,1,Indianapolis,0
84018097,18097,Marion,2020-05-19,8541,1,Indianapolis,0
84018097,18097,Marion,2020-05-20,8656,1,Indianapolis,0
84018097,18097,Marion,2020-05-21,8815,1,Indianapolis,0
84018097,18097,Marion,2020-05-22,8928,1,Indianapolis,0
84018097,18097,Marion,2020-05-23,9040,1,Indianapolis,0
84018097,18097,Marion,2020-05-24,9132,1,Indianapolis,0
84018097,18097,Marion,2020-05-25,9189,1,Indianapolis,0
84018097,18097,Marion,2020-05-26,9268,1,Indianapolis,0
84018097,18097,Marion,2020-05-27,9371,1,Indianapolis,0
84018097,18097,Marion,2020-05-28,9524,1,Indianapolis,0
84018097,18097,Marion,2020-05-29,9616,1,Indianapolis,0
84018097,18097,Marion,2020-05-30,9761,1,Indianapolis,0
84018097,18097,Marion,2020-05-31,9853,1,Indianapolis,0
84018097,18097,Marion,2020-06-01,9900,1,Indianapolis,0
84018097,18097,Marion,2020-06-02,9978,1,Indianapolis,0
84018097,18097,Marion,2020-06-03,10037,1,Indianapolis,0
84018097,18097,Marion,2020-06-04,10095,1,Indianapolis,0
84018097,18097,Marion,2020-06-05,10188,1,Indianapolis,0
84018097,18097,Marion,2020-06-06,10276,1,Indianapolis,0
84018097,18097,Marion,2020-06-07,10326,1,Indianapolis,0
84018097,18097,Marion,2020-06-08,10358,1,Indianapolis,0
84018097,18097,Marion,2020-06-09,10444,1,Indianapolis,0
84018097,18097,Marion,2020-06-10,10464,1,Indianapolis,0
84018097,18097,Marion,2020-06-11,10492,1,Indianapolis,0
84018097,18097,Marion,2020-06-12,10577,1,Indianapolis,0
84018097,18097,Marion,2020-06-13,10619,1,Indianapolis,0
84018097,18097,Marion,2020-06-14,10662,1,Indianapolis,0
84018097,18097,Marion,2020-06-15,10788,1,Indianapolis,0
84018097,18097,Marion,2020-06-16,10834,1,Indianapolis,0
84018097,18097,Marion,2020-06-17,10862,1,Indianapolis,0
84018097,18097,Marion,2020-06-18,10852,1,Indianapolis,0
84018097,18097,Marion,2020-06-19,10885,1,Indianapolis,0
84018097,18097,Marion,2020-06-20,10904,1,Indianapolis,0
84018097,18097,Marion,2020-06-21,10945,1,Indianapolis,0
84018097,18097,Marion,2020-06-22,10962,1,Indianapolis,0
84018097,18097,Marion,2020-06-23,10977,1,Indianapolis,0
84018097,18097,Marion,2020-06-24,10996,1,Indianapolis,0
84018097,18097,Marion,2020-06-25,11042,1,Indianapolis,0
84018097,18097,Marion,2020-06-26,11104,1,Indianapolis,0
84018097,18097,Marion,2020-06-27,11182,1,Indianapolis,0
84018097,18097,Marion,2020-06-28,11236,1,Indianapolis,0
84018097,18097,Marion,2020-06-29,11279,1,Indianapolis,0
84018097,18097,Marion,2020-06-30,11329,1,Indianapolis,0
